user_id,session_id,self_reported_mood,activity_type,timestamp_start,timestamp_end
joseph,3240,neutral,commute,2023-10-14 21:38:31+00:00,2023-10-14 21:52:43+00:00
joseph,3241,neutral,commute,2023-10-14 23:12:33+00:00,2023-10-14 23:30:30+00:00
joseph,3242,neutral,commute,2023-10-15 06:32:41+00:00,2023-10-15 07:10:38+00:00
joseph,3243,neutral,commute,2023-10-15 08:06:16+00:00,2023-10-15 08:06:16+00:00
joseph,3244,happy,commute,2023-10-15 19:29:39+00:00,2023-10-15 20:22:25+00:00
joseph,3245,neutral,commute,2023-10-15 23:09:41+00:00,2023-10-15 23:09:41+00:00
joseph,3246,neutral,relax,2023-10-16 00:23:45+00:00,2023-10-16 02:51:55+00:00
joseph,3247,happy,commute,2023-10-16 21:30:27+00:00,2023-10-16 21:50:27+00:00
joseph,3248,neutral,relax,2023-10-17 01:27:13+00:00,2023-10-17 01:49:55+00:00
joseph,3249,neutral,commute,2023-10-17 07:02:40+00:00,2023-10-17 07:19:12+00:00
joseph,3250,neutral,commute,2023-10-17 17:48:23+00:00,2023-10-17 18:12:51+00:00
joseph,3251,neutral,commute,2023-10-17 18:57:00+00:00,2023-10-17 18:57:00+00:00
joseph,3252,neutral,relax,2023-10-18 04:48:55+00:00,2023-10-18 05:05:49+00:00
joseph,3253,neutral,study,2023-10-18 16:21:45+00:00,2023-10-18 16:58:07+00:00
joseph,3254,neutral,commute,2023-10-18 19:00:38+00:00,2023-10-18 19:19:33+00:00
joseph,3255,neutral,commute,2023-10-18 21:15:48+00:00,2023-10-18 22:24:52+00:00
joseph,3256,neutral,relax,2023-10-19 01:28:50+00:00,2023-10-19 01:42:50+00:00
joseph,3257,neutral,relax,2023-10-19 03:59:50+00:00,2023-10-19 03:59:50+00:00
joseph,3258,neutral,commute,2023-10-19 17:53:36+00:00,2023-10-19 18:18:03+00:00
joseph,3259,neutral,commute,2023-10-19 18:56:38+00:00,2023-10-19 18:59:47+00:00
joseph,3260,neutral,commute,2023-10-19 21:33:03+00:00,2023-10-19 21:57:16+00:00
joseph,3261,neutral,relax,2023-10-20 05:22:01+00:00,2023-10-20 05:42:06+00:00
joseph,3262,neutral,study,2023-10-20 17:20:30+00:00,2023-10-20 17:34:33+00:00
joseph,3263,neutral,commute,2023-10-20 21:30:21+00:00,2023-10-20 22:06:52+00:00
joseph,3264,neutral,relax,2023-10-21 01:30:47+00:00,2023-10-21 01:45:34+00:00
joseph,3265,neutral,commute,2023-10-21 18:35:09+00:00,2023-10-21 19:49:32+00:00
joseph,3266,neutral,commute,2023-10-21 20:37:31+00:00,2023-10-21 20:56:54+00:00
joseph,3267,neutral,commute,2023-10-21 23:05:31+00:00,2023-10-21 23:11:45+00:00
joseph,3268,happy,commute,2023-10-22 21:25:54+00:00,2023-10-22 22:57:03+00:00
joseph,3269,neutral,study,2023-10-23 16:37:35+00:00,2023-10-23 16:56:44+00:00
joseph,3270,neutral,commute,2023-10-23 19:03:58+00:00,2023-10-23 19:27:34+00:00
joseph,3271,neutral,commute,2023-10-23 21:03:37+00:00,2023-10-23 22:09:29+00:00
joseph,3272,neutral,relax,2023-10-24 01:25:26+00:00,2023-10-24 02:37:42+00:00
joseph,3273,hype,workout,2023-10-24 15:14:30+00:00,2023-10-24 16:59:23+00:00
joseph,3274,neutral,commute,2023-10-24 18:20:30+00:00,2023-10-24 18:50:13+00:00
joseph,3275,neutral,commute,2023-10-24 21:20:45+00:00,2023-10-24 21:32:04+00:00
joseph,3276,neutral,commute,2023-10-24 23:04:29+00:00,2023-10-24 23:10:05+00:00
joseph,3277,neutral,relax,2023-10-24 23:40:35+00:00,2023-10-25 00:25:41+00:00
joseph,3278,neutral,relax,2023-10-25 04:57:51+00:00,2023-10-25 05:54:15+00:00
joseph,3279,neutral,study,2023-10-25 16:49:39+00:00,2023-10-25 17:08:23+00:00
joseph,3280,neutral,commute,2023-10-25 19:03:11+00:00,2023-10-25 19:10:32+00:00
joseph,3281,neutral,commute,2023-10-25 20:32:34+00:00,2023-10-25 21:11:20+00:00
joseph,3282,neutral,commute,2023-10-25 21:42:04+00:00,2023-10-25 22:09:03+00:00
joseph,3283,neutral,relax,2023-10-26 01:27:17+00:00,2023-10-26 01:57:53+00:00
joseph,3284,neutral,commute,2023-10-26 06:36:42+00:00,2023-10-26 06:47:30+00:00
joseph,3285,neutral,commute,2023-10-26 18:38:33+00:00,2023-10-26 19:02:06+00:00
joseph,3286,neutral,commute,2023-10-26 23:14:36+00:00,2023-10-26 23:18:59+00:00
joseph,3287,neutral,relax,2023-10-27 00:16:39+00:00,2023-10-27 01:23:19+00:00
joseph,3288,neutral,relax,2023-10-27 03:35:33+00:00,2023-10-27 03:50:08+00:00
joseph,3289,neutral,commute,2023-10-27 05:58:46+00:00,2023-10-27 06:21:25+00:00
joseph,3290,neutral,commute,2023-10-27 21:26:29+00:00,2023-10-27 22:11:47+00:00
joseph,3291,neutral,relax,2023-10-28 01:34:04+00:00,2023-10-28 03:45:45+00:00
joseph,3292,hype,workout,2023-10-29 00:50:36+00:00,2023-10-29 04:09:28+00:00
joseph,3293,neutral,commute,2023-10-29 23:22:17+00:00,2023-10-29 23:28:37+00:00
joseph,3294,neutral,study,2023-10-30 16:59:38+00:00,2023-10-30 17:14:35+00:00
joseph,3295,neutral,commute,2023-10-30 21:33:33+00:00,2023-10-30 22:09:12+00:00
joseph,3296,neutral,relax,2023-10-31 01:24:07+00:00,2023-10-31 01:43:53+00:00
joseph,3297,neutral,study,2023-10-31 17:29:31+00:00,2023-10-31 17:51:56+00:00
joseph,3298,neutral,commute,2023-10-31 18:48:11+00:00,2023-10-31 18:52:39+00:00
joseph,3299,neutral,relax,2023-11-01 05:08:04+00:00,2023-11-01 05:26:35+00:00
joseph,3300,neutral,study,2023-11-01 16:27:54+00:00,2023-11-01 17:20:32+00:00
joseph,3301,neutral,commute,2023-11-01 18:22:19+00:00,2023-11-01 18:24:49+00:00
joseph,3302,neutral,commute,2023-11-01 19:50:23+00:00,2023-11-01 22:07:48+00:00
joseph,3303,happy,relax,2023-11-02 01:31:01+00:00,2023-11-02 01:45:13+00:00
joseph,3304,neutral,study,2023-11-02 15:33:48+00:00,2023-11-02 17:07:31+00:00
joseph,3305,neutral,commute,2023-11-02 17:53:41+00:00,2023-11-02 18:36:48+00:00
joseph,3306,neutral,relax,2023-11-03 05:28:21+00:00,2023-11-03 05:40:24+00:00
joseph,3307,sad,commute,2023-11-03 19:30:13+00:00,2023-11-03 19:46:28+00:00
joseph,3308,neutral,commute,2023-11-03 21:28:21+00:00,2023-11-03 22:09:46+00:00
joseph,3309,happy,relax,2023-11-04 01:35:51+00:00,2023-11-04 03:54:29+00:00
joseph,3310,neutral,commute,2023-11-04 06:13:40+00:00,2023-11-04 06:13:40+00:00
joseph,3311,neutral,commute,2023-11-04 17:49:27+00:00,2023-11-04 18:40:08+00:00
joseph,3312,neutral,relax,2023-11-04 23:33:27+00:00,2023-11-05 01:12:34+00:00
joseph,3313,neutral,commute,2023-11-05 17:18:39+00:00,2023-11-05 19:56:32+00:00
joseph,3314,happy,commute,2023-11-06 06:32:59+00:00,2023-11-06 07:04:39+00:00
joseph,3315,neutral,commute,2023-11-06 17:50:53+00:00,2023-11-06 18:12:34+00:00
joseph,3316,neutral,commute,2023-11-06 19:10:24+00:00,2023-11-06 19:21:35+00:00
joseph,3317,neutral,commute,2023-11-06 20:06:00+00:00,2023-11-06 20:08:02+00:00
joseph,3318,neutral,commute,2023-11-06 20:56:34+00:00,2023-11-06 20:57:48+00:00
joseph,3319,neutral,commute,2023-11-06 22:16:23+00:00,2023-11-06 23:09:46+00:00
joseph,3320,happy,relax,2023-11-07 02:26:00+00:00,2023-11-07 02:37:48+00:00
joseph,3321,sad,commute,2023-11-07 06:54:44+00:00,2023-11-07 07:25:12+00:00
joseph,3322,neutral,commute,2023-11-07 18:30:45+00:00,2023-11-07 22:12:29+00:00
joseph,3323,neutral,relax,2023-11-08 00:15:50+00:00,2023-11-08 00:21:49+00:00
joseph,3324,neutral,commute,2023-11-08 06:06:54+00:00,2023-11-08 06:25:25+00:00
joseph,3325,neutral,commute,2023-11-08 18:19:20+00:00,2023-11-08 20:45:53+00:00
joseph,3326,neutral,commute,2023-11-08 22:16:48+00:00,2023-11-08 23:24:27+00:00
joseph,3327,neutral,relax,2023-11-09 02:28:30+00:00,2023-11-09 02:49:04+00:00
joseph,3328,hype,workout,2023-11-09 18:10:46+00:00,2023-11-09 20:02:38+00:00
joseph,3329,neutral,relax,2023-11-10 02:13:55+00:00,2023-11-10 02:14:54+00:00
joseph,3330,neutral,commute,2023-11-10 06:31:44+00:00,2023-11-10 07:00:40+00:00
joseph,3331,neutral,commute,2023-11-10 07:35:53+00:00,2023-11-10 07:43:16+00:00
joseph,3332,happy,commute,2023-11-10 19:04:04+00:00,2023-11-10 22:25:22+00:00
joseph,3333,neutral,commute,2023-11-11 19:23:26+00:00,2023-11-11 21:49:08+00:00
joseph,3334,neutral,relax,2023-11-12 00:08:37+00:00,2023-11-12 00:16:47+00:00
joseph,3335,neutral,relax,2023-11-12 01:05:58+00:00,2023-11-12 01:45:32+00:00
joseph,3336,neutral,relax,2023-11-12 02:35:52+00:00,2023-11-12 02:38:36+00:00
joseph,3337,neutral,relax,2023-11-12 03:57:41+00:00,2023-11-12 04:15:35+00:00
joseph,3338,neutral,relax,2023-11-12 05:32:51+00:00,2023-11-12 05:50:02+00:00
joseph,3339,neutral,commute,2023-11-12 17:32:32+00:00,2023-11-12 20:05:12+00:00
joseph,3340,chill,relax,2023-11-13 00:46:21+00:00,2023-11-13 01:23:35+00:00
joseph,3341,neutral,relax,2023-11-13 05:50:08+00:00,2023-11-13 06:01:45+00:00
joseph,3342,sad,study,2023-11-13 17:33:31+00:00,2023-11-13 17:52:59+00:00
joseph,3343,neutral,commute,2023-11-13 18:41:57+00:00,2023-11-13 19:02:17+00:00
joseph,3344,sad,commute,2023-11-13 20:43:36+00:00,2023-11-13 22:30:26+00:00
joseph,3345,neutral,relax,2023-11-14 02:20:21+00:00,2023-11-14 02:51:29+00:00
joseph,3346,neutral,study,2023-11-14 16:13:56+00:00,2023-11-14 19:14:28+00:00
joseph,3347,neutral,commute,2023-11-14 19:48:06+00:00,2023-11-14 20:10:17+00:00
joseph,3348,neutral,commute,2023-11-15 06:20:44+00:00,2023-11-15 06:35:22+00:00
joseph,3349,neutral,commute,2023-11-15 17:16:42+00:00,2023-11-15 20:52:51+00:00
joseph,3350,neutral,commute,2023-11-15 22:08:14+00:00,2023-11-15 22:30:17+00:00
joseph,3351,neutral,relax,2023-11-16 02:30:29+00:00,2023-11-16 02:34:54+00:00
joseph,3352,neutral,relax,2023-11-16 05:27:52+00:00,2023-11-16 05:41:53+00:00
joseph,3353,neutral,commute,2023-11-16 17:02:05+00:00,2023-11-16 19:49:58+00:00
joseph,3354,neutral,commute,2023-11-16 23:15:24+00:00,2023-11-16 23:27:00+00:00
joseph,3355,neutral,relax,2023-11-17 02:07:40+00:00,2023-11-17 02:31:18+00:00
joseph,3356,neutral,commute,2023-11-17 06:21:39+00:00,2023-11-17 06:45:03+00:00
joseph,3357,hype,workout,2023-11-17 16:57:07+00:00,2023-11-17 19:45:40+00:00
joseph,3358,sad,commute,2023-11-17 21:19:09+00:00,2023-11-17 21:40:46+00:00
joseph,3359,neutral,commute,2023-11-17 22:18:25+00:00,2023-11-17 22:26:33+00:00
joseph,3360,neutral,relax,2023-11-18 02:25:52+00:00,2023-11-18 03:08:00+00:00
joseph,3361,happy,study,2023-11-18 07:34:48+00:00,2023-11-18 07:57:00+00:00
joseph,3362,neutral,commute,2023-11-18 19:34:54+00:00,2023-11-18 22:38:52+00:00
joseph,3363,neutral,relax,2023-11-19 00:47:54+00:00,2023-11-19 00:47:54+00:00
joseph,3364,neutral,relax,2023-11-19 04:08:16+00:00,2023-11-19 04:21:54+00:00
joseph,3365,happy,relax,2023-11-19 05:00:49+00:00,2023-11-19 05:14:44+00:00
joseph,3366,neutral,commute,2023-11-19 06:49:53+00:00,2023-11-19 06:53:04+00:00
joseph,3367,neutral,commute,2023-11-19 19:20:33+00:00,2023-11-19 21:32:14+00:00
joseph,3368,happy,commute,2023-11-20 07:36:10+00:00,2023-11-20 08:05:13+00:00
joseph,3369,happy,study,2023-11-20 15:17:47+00:00,2023-11-20 17:17:47+00:00
joseph,3370,neutral,study,2023-11-20 17:49:39+00:00,2023-11-20 17:53:21+00:00
joseph,3371,neutral,commute,2023-11-20 18:27:49+00:00,2023-11-20 20:01:04+00:00
joseph,3372,neutral,commute,2023-11-20 20:53:39+00:00,2023-11-20 21:52:39+00:00
joseph,3373,neutral,commute,2023-11-20 22:32:29+00:00,2023-11-20 22:32:29+00:00
joseph,3374,neutral,relax,2023-11-21 01:57:41+00:00,2023-11-21 04:28:47+00:00
joseph,3375,sad,study,2023-11-21 16:04:36+00:00,2023-11-21 17:13:57+00:00
joseph,3376,neutral,commute,2023-11-21 17:50:13+00:00,2023-11-21 18:40:53+00:00
joseph,3377,neutral,commute,2023-11-21 19:26:52+00:00,2023-11-21 19:50:52+00:00
joseph,3378,happy,relax,2023-11-22 00:24:32+00:00,2023-11-22 00:32:28+00:00
joseph,3379,happy,commute,2023-11-22 06:31:22+00:00,2023-11-22 07:18:08+00:00
joseph,3380,neutral,commute,2023-11-22 07:57:37+00:00,2023-11-22 08:03:18+00:00
joseph,3381,happy,commute,2023-11-22 17:35:43+00:00,2023-11-22 18:14:26+00:00
joseph,3382,neutral,commute,2023-11-22 19:56:25+00:00,2023-11-22 20:03:30+00:00
joseph,3383,neutral,relax,2023-11-23 00:14:32+00:00,2023-11-23 01:34:57+00:00
joseph,3384,neutral,relax,2023-11-23 02:14:03+00:00,2023-11-23 04:12:10+00:00
joseph,3385,neutral,relax,2023-11-23 04:55:05+00:00,2023-11-23 05:00:49+00:00
joseph,3386,neutral,relax,2023-11-23 05:33:09+00:00,2023-11-23 05:35:24+00:00
joseph,3387,neutral,commute,2023-11-23 06:37:54+00:00,2023-11-23 06:37:54+00:00
joseph,3388,neutral,commute,2023-11-23 09:47:52+00:00,2023-11-23 09:47:52+00:00
joseph,3389,neutral,study,2023-11-23 16:18:25+00:00,2023-11-23 16:25:18+00:00
joseph,3390,neutral,commute,2023-11-23 17:42:26+00:00,2023-11-23 18:22:19+00:00
joseph,3391,happy,relax,2023-11-24 05:19:54+00:00,2023-11-24 05:34:47+00:00
joseph,3392,neutral,commute,2023-11-24 17:44:32+00:00,2023-11-24 20:11:18+00:00
joseph,3393,happy,relax,2023-11-25 04:47:48+00:00,2023-11-25 04:50:41+00:00
joseph,3394,neutral,relax,2023-11-25 05:31:45+00:00,2023-11-25 05:37:18+00:00
joseph,3395,neutral,study,2023-11-25 16:12:37+00:00,2023-11-25 18:40:53+00:00
joseph,3396,neutral,commute,2023-11-25 19:45:23+00:00,2023-11-25 20:50:06+00:00
joseph,3397,neutral,relax,2023-11-25 22:25:51+00:00,2023-11-26 00:23:49+00:00
joseph,3398,neutral,relax,2023-11-26 00:57:31+00:00,2023-11-26 01:09:47+00:00
joseph,3399,happy,commute,2023-11-26 06:16:53+00:00,2023-11-26 06:45:03+00:00
joseph,3400,neutral,commute,2023-11-26 08:04:43+00:00,2023-11-26 08:04:43+00:00
joseph,3401,happy,commute,2023-11-26 17:22:09+00:00,2023-11-26 18:58:56+00:00
joseph,3402,neutral,relax,2023-11-27 03:24:07+00:00,2023-11-27 03:47:23+00:00
joseph,3403,happy,commute,2023-11-27 06:03:13+00:00,2023-11-27 07:33:28+00:00
joseph,3404,happy,study,2023-11-27 16:52:55+00:00,2023-11-27 17:50:18+00:00
joseph,3405,neutral,commute,2023-11-27 20:11:12+00:00,2023-11-27 20:36:24+00:00
joseph,3406,neutral,commute,2023-11-27 22:19:12+00:00,2023-11-27 23:11:08+00:00
joseph,3407,neutral,relax,2023-11-28 00:01:33+00:00,2023-11-28 00:01:33+00:00
joseph,3408,neutral,relax,2023-11-28 02:33:48+00:00,2023-11-28 02:50:20+00:00
joseph,3409,chill,relax,2023-11-28 04:31:29+00:00,2023-11-28 04:49:50+00:00
joseph,3410,neutral,commute,2023-11-28 07:49:01+00:00,2023-11-28 08:29:18+00:00
joseph,3411,neutral,study,2023-11-28 15:53:43+00:00,2023-11-28 18:47:21+00:00
joseph,3412,neutral,commute,2023-11-28 19:21:10+00:00,2023-11-28 19:45:00+00:00
joseph,3413,hype,workout,2023-11-28 21:26:09+00:00,2023-11-28 22:17:40+00:00
joseph,3414,neutral,commute,2023-11-28 22:57:41+00:00,2023-11-28 22:57:41+00:00
joseph,3415,neutral,relax,2023-11-29 00:23:00+00:00,2023-11-29 00:35:17+00:00
joseph,3416,neutral,relax,2023-11-29 02:17:50+00:00,2023-11-29 02:21:32+00:00
joseph,3417,neutral,relax,2023-11-29 03:55:01+00:00,2023-11-29 03:57:17+00:00
joseph,3418,happy,commute,2023-11-29 06:27:32+00:00,2023-11-29 06:41:10+00:00
joseph,3419,neutral,commute,2023-11-29 07:12:01+00:00,2023-11-29 07:20:19+00:00
joseph,3420,neutral,study,2023-11-29 17:45:21+00:00,2023-11-29 18:04:30+00:00
joseph,3421,neutral,commute,2023-11-29 18:59:58+00:00,2023-11-29 19:06:05+00:00
joseph,3422,neutral,commute,2023-11-29 20:02:37+00:00,2023-11-29 22:22:21+00:00
joseph,3423,neutral,commute,2023-11-29 22:56:03+00:00,2023-11-29 23:10:41+00:00
joseph,3424,happy,relax,2023-11-30 02:36:58+00:00,2023-11-30 03:34:28+00:00
joseph,3425,neutral,commute,2023-11-30 06:57:22+00:00,2023-11-30 07:04:58+00:00
joseph,3426,happy,commute,2023-11-30 19:29:34+00:00,2023-11-30 19:56:48+00:00
joseph,3427,neutral,relax,2023-12-01 01:58:41+00:00,2023-12-01 02:01:16+00:00
joseph,3428,happy,commute,2023-12-01 06:57:15+00:00,2023-12-01 08:23:35+00:00
joseph,3429,neutral,commute,2023-12-01 19:37:30+00:00,2023-12-01 20:39:43+00:00
joseph,3430,neutral,commute,2023-12-01 22:20:39+00:00,2023-12-01 23:09:08+00:00
joseph,3431,happy,relax,2023-12-02 02:58:46+00:00,2023-12-02 04:54:14+00:00
joseph,3432,neutral,relax,2023-12-03 00:14:49+00:00,2023-12-03 00:42:24+00:00
joseph,3433,neutral,relax,2023-12-03 05:03:09+00:00,2023-12-03 05:13:36+00:00
joseph,3434,neutral,study,2023-12-03 06:58:03+00:00,2023-12-03 07:04:43+00:00
joseph,3435,neutral,commute,2023-12-03 17:27:42+00:00,2023-12-03 20:09:34+00:00
joseph,3436,happy,study,2023-12-04 17:44:15+00:00,2023-12-04 18:04:37+00:00
joseph,3437,neutral,commute,2023-12-04 18:49:07+00:00,2023-12-04 18:55:16+00:00
joseph,3438,happy,commute,2023-12-04 20:00:51+00:00,2023-12-04 20:28:40+00:00
joseph,3439,neutral,commute,2023-12-04 22:14:38+00:00,2023-12-04 23:10:48+00:00
joseph,3440,neutral,relax,2023-12-05 02:27:02+00:00,2023-12-05 02:45:41+00:00
joseph,3441,neutral,commute,2023-12-05 19:34:09+00:00,2023-12-05 20:09:19+00:00
joseph,3442,neutral,relax,2023-12-06 00:33:59+00:00,2023-12-06 00:46:45+00:00
joseph,3443,neutral,commute,2023-12-06 06:32:29+00:00,2023-12-06 06:44:36+00:00
joseph,3444,happy,commute,2023-12-06 07:19:43+00:00,2023-12-06 07:30:04+00:00
joseph,3445,happy,commute,2023-12-06 17:46:54+00:00,2023-12-06 18:25:58+00:00
joseph,3446,neutral,commute,2023-12-06 20:00:35+00:00,2023-12-06 20:11:32+00:00
joseph,3447,neutral,commute,2023-12-06 22:07:44+00:00,2023-12-06 23:07:36+00:00
joseph,3448,neutral,relax,2023-12-07 02:21:11+00:00,2023-12-07 02:44:50+00:00
joseph,3449,neutral,commute,2023-12-07 18:31:54+00:00,2023-12-07 19:04:34+00:00
joseph,3450,neutral,commute,2023-12-08 06:47:23+00:00,2023-12-08 07:28:17+00:00
joseph,3451,happy,commute,2023-12-08 17:52:48+00:00,2023-12-08 20:50:12+00:00
joseph,3452,neutral,commute,2023-12-08 22:17:52+00:00,2023-12-08 22:33:44+00:00
joseph,3453,happy,relax,2023-12-09 02:25:21+00:00,2023-12-09 02:38:26+00:00
joseph,3454,neutral,commute,2023-12-09 05:40:35+00:00,2023-12-09 06:19:06+00:00
joseph,3455,neutral,commute,2023-12-09 20:09:49+00:00,2023-12-09 20:29:27+00:00
joseph,3456,hype,workout,2023-12-10 00:07:11+00:00,2023-12-10 02:40:31+00:00
joseph,3457,happy,relax,2023-12-10 03:44:02+00:00,2023-12-10 03:59:13+00:00
joseph,3458,hype,workout,2023-12-10 17:04:29+00:00,2023-12-10 19:45:05+00:00
joseph,3459,sad,commute,2023-12-11 18:06:48+00:00,2023-12-11 18:48:28+00:00
joseph,3460,neutral,commute,2023-12-11 19:35:11+00:00,2023-12-11 22:20:30+00:00
joseph,3461,neutral,commute,2023-12-11 22:53:47+00:00,2023-12-11 23:50:33+00:00
joseph,3462,neutral,relax,2023-12-12 02:27:31+00:00,2023-12-12 02:39:58+00:00
joseph,3463,neutral,relax,2023-12-12 03:38:17+00:00,2023-12-12 03:50:25+00:00
joseph,3464,happy,study,2023-12-12 16:04:05+00:00,2023-12-12 18:28:49+00:00
joseph,3465,neutral,commute,2023-12-12 19:37:34+00:00,2023-12-12 20:01:33+00:00
joseph,3466,neutral,relax,2023-12-13 00:09:05+00:00,2023-12-13 00:29:54+00:00
joseph,3467,neutral,commute,2023-12-13 06:55:46+00:00,2023-12-13 06:59:44+00:00
joseph,3468,neutral,study,2023-12-13 15:39:13+00:00,2023-12-13 16:00:43+00:00
joseph,3469,neutral,commute,2023-12-13 18:12:16+00:00,2023-12-13 20:58:48+00:00
joseph,3470,neutral,commute,2023-12-13 22:17:43+00:00,2023-12-13 23:53:36+00:00
joseph,3471,neutral,relax,2023-12-14 02:24:26+00:00,2023-12-14 02:38:53+00:00
joseph,3472,neutral,relax,2023-12-14 03:50:17+00:00,2023-12-14 04:16:19+00:00
joseph,3473,chill,commute,2023-12-14 18:13:36+00:00,2023-12-14 18:13:36+00:00
joseph,3474,chill,commute,2023-12-14 19:49:16+00:00,2023-12-14 20:03:57+00:00
joseph,3475,chill,relax,2023-12-15 00:35:45+00:00,2023-12-15 01:14:52+00:00
joseph,3476,happy,commute,2023-12-15 08:04:26+00:00,2023-12-15 08:12:53+00:00
joseph,3477,chill,study,2023-12-15 17:06:36+00:00,2023-12-15 17:25:50+00:00
joseph,3478,happy,commute,2023-12-15 19:46:33+00:00,2023-12-15 20:21:44+00:00
joseph,3479,neutral,commute,2023-12-15 21:03:05+00:00,2023-12-15 21:03:05+00:00
joseph,3480,chill,commute,2023-12-15 22:27:41+00:00,2023-12-15 23:17:18+00:00
joseph,3481,neutral,relax,2023-12-16 02:20:51+00:00,2023-12-16 02:34:54+00:00
joseph,3482,neutral,commute,2023-12-16 05:51:51+00:00,2023-12-16 07:57:21+00:00
joseph,3483,neutral,relax,2023-12-16 23:56:40+00:00,2023-12-17 00:15:35+00:00
joseph,3484,neutral,relax,2023-12-17 01:17:02+00:00,2023-12-17 02:30:47+00:00
joseph,3485,neutral,commute,2023-12-17 05:37:45+00:00,2023-12-17 06:33:56+00:00
joseph,3486,chill,commute,2023-12-17 17:25:06+00:00,2023-12-17 19:56:17+00:00
joseph,3487,chill,relax,2023-12-18 02:01:59+00:00,2023-12-18 02:27:35+00:00
joseph,3488,neutral,commute,2023-12-18 06:10:13+00:00,2023-12-18 06:30:28+00:00
joseph,3489,neutral,commute,2023-12-18 07:57:07+00:00,2023-12-18 09:44:15+00:00
joseph,3490,neutral,commute,2023-12-18 21:07:57+00:00,2023-12-18 23:41:05+00:00
joseph,3491,neutral,relax,2023-12-19 02:25:16+00:00,2023-12-19 02:38:48+00:00
joseph,3492,neutral,relax,2023-12-19 04:47:37+00:00,2023-12-19 04:47:37+00:00
joseph,3493,neutral,study,2023-12-19 05:38:21+00:00,2023-12-19 07:15:05+00:00
joseph,3494,neutral,commute,2023-12-19 20:44:57+00:00,2023-12-19 20:59:58+00:00
joseph,3495,neutral,relax,2023-12-20 01:20:10+00:00,2023-12-20 03:37:28+00:00
joseph,3496,neutral,relax,2023-12-20 04:14:45+00:00,2023-12-20 04:28:20+00:00
joseph,3497,chill,commute,2023-12-20 19:37:19+00:00,2023-12-20 20:10:58+00:00
joseph,3498,chill,relax,2023-12-21 02:28:36+00:00,2023-12-21 04:52:34+00:00
joseph,3499,sad,relax,2023-12-22 00:12:26+00:00,2023-12-22 00:28:55+00:00
joseph,3500,neutral,relax,2023-12-22 02:43:20+00:00,2023-12-22 05:52:23+00:00
joseph,3501,neutral,commute,2023-12-22 20:08:31+00:00,2023-12-22 23:46:48+00:00
joseph,3502,neutral,relax,2023-12-23 01:13:22+00:00,2023-12-23 01:54:32+00:00
joseph,3503,neutral,commute,2023-12-23 21:12:49+00:00,2023-12-23 23:36:20+00:00
joseph,3504,neutral,relax,2023-12-24 00:27:26+00:00,2023-12-24 01:05:46+00:00
joseph,3505,neutral,commute,2023-12-24 22:09:25+00:00,2023-12-24 22:14:23+00:00
joseph,3506,neutral,commute,2023-12-25 06:54:32+00:00,2023-12-25 06:59:05+00:00
joseph,3507,neutral,commute,2023-12-26 20:20:58+00:00,2023-12-26 22:48:06+00:00
joseph,3508,neutral,relax,2023-12-27 00:58:25+00:00,2023-12-27 01:13:34+00:00
joseph,3509,neutral,study,2023-12-27 16:50:52+00:00,2023-12-27 16:50:52+00:00
joseph,3510,neutral,relax,2023-12-28 00:23:50+00:00,2023-12-28 00:32:34+00:00
joseph,3511,neutral,relax,2023-12-28 01:11:27+00:00,2023-12-28 03:02:15+00:00
joseph,3512,neutral,relax,2023-12-28 03:34:12+00:00,2023-12-28 03:41:13+00:00
joseph,3513,neutral,commute,2023-12-28 18:50:30+00:00,2023-12-28 19:47:59+00:00
joseph,3514,sad,relax,2023-12-28 23:25:50+00:00,2023-12-29 01:31:10+00:00
joseph,3515,neutral,relax,2023-12-29 02:10:52+00:00,2023-12-29 02:43:03+00:00
joseph,3516,neutral,relax,2023-12-29 05:11:20+00:00,2023-12-29 06:09:47+00:00
joseph,3517,neutral,commute,2023-12-29 07:30:34+00:00,2023-12-29 08:25:16+00:00
joseph,3518,neutral,relax,2023-12-30 00:42:17+00:00,2023-12-30 03:17:35+00:00
joseph,3519,neutral,relax,2023-12-30 04:16:39+00:00,2023-12-30 04:24:53+00:00
joseph,3520,neutral,commute,2023-12-30 19:28:11+00:00,2023-12-30 22:04:53+00:00
joseph,3521,neutral,relax,2023-12-31 02:56:27+00:00,2023-12-31 03:09:58+00:00
joseph,3522,chill,commute,2023-12-31 19:17:02+00:00,2024-01-01 00:01:03+00:00
joseph,3523,neutral,relax,2024-01-01 02:45:41+00:00,2024-01-01 03:24:26+00:00
joseph,3524,neutral,commute,2024-01-01 06:55:21+00:00,2024-01-01 07:07:59+00:00
joseph,3525,neutral,commute,2024-01-01 18:47:26+00:00,2024-01-01 19:33:49+00:00
joseph,3526,neutral,relax,2024-01-02 04:46:08+00:00,2024-01-02 04:54:40+00:00
joseph,3527,neutral,commute,2024-01-02 21:05:26+00:00,2024-01-02 22:17:39+00:00
joseph,3528,neutral,relax,2024-01-03 05:25:51+00:00,2024-01-03 05:29:26+00:00
joseph,3529,neutral,commute,2024-01-03 20:39:15+00:00,2024-01-03 20:43:22+00:00
joseph,3530,neutral,commute,2024-01-03 22:01:26+00:00,2024-01-03 22:22:10+00:00
joseph,3531,neutral,relax,2024-01-04 00:33:32+00:00,2024-01-04 01:24:36+00:00
